run_id,instance_id,seed,repeat,arm,source_sha256,protocol_sha256,input_sha256,status,root_status,actual_root_source,factor_fallback,physical_ok,complete_ok,recovery_success,projected_collision_status,T_physical_return,T_complete_return,T_total,reference_certified_body_clearance,group,simulation_executed,success,rms_position_error,max_position_error,rms_attitude_error_rad,max_attitude_error_rad,min_realized_clearance,min_floor_clearance,max_velocity,max_acceleration,max_jerk,max_thrust,max_rotor_thrust,max_body_rate,actuator_saturation_updates,actuator_saturation_duration,contact_steps,contact_events,body_collision_samples,final_position_error,samples,simulation_duration,log,log_sha256,simulation_wall_seconds,not_run_reason
B_s17_r0_conic,heldout_41017,41017,0,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,d81589ffa3bd8548c4ebd00f3cf13455ede6c103485c48e751c3e4f60a7f9350,ROOT_FAILURE,optimal_inaccurate,,False,False,False,False,NOT_AVAILABLE,298.56754199863644,298.6891249965993,298.69208300078753,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s17_r1_conic,heldout_41017,41017,1,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,d81589ffa3bd8548c4ebd00f3cf13455ede6c103485c48e751c3e4f60a7f9350,ROOT_FAILURE,optimal_inaccurate,,False,False,False,False,NOT_AVAILABLE,125.86666599963792,125.98745800642064,125.99041600333294,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s17_r1_factor,heldout_41017,41017,1,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,d81589ffa3bd8548c4ebd00f3cf13455ede6c103485c48e751c3e4f60a7f9350,ROOT_FAILURE,optimal_inaccurate,,True,False,False,False,NOT_AVAILABLE,126.0338749998482,126.16145799984224,126.16916700062575,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s18_r0_conic,heldout_41018,41018,0,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,48f4ae188484ef3e7c63527fc9875c483e63e57ad85eb37f8740e55f4c82ac00,ROOT_FAILURE,optimal_inaccurate,,False,False,False,False,NOT_AVAILABLE,303.2989589992212,303.4195840009488,303.42216700228164,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s18_r0_factor,heldout_41018,41018,0,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,48f4ae188484ef3e7c63527fc9875c483e63e57ad85eb37f8740e55f4c82ac00,ROOT_FAILURE,optimal_inaccurate,,True,False,False,False,NOT_AVAILABLE,329.47445799800334,329.6071250006207,329.61108299787156,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s18_r1_factor,heldout_41018,41018,1,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,48f4ae188484ef3e7c63527fc9875c483e63e57ad85eb37f8740e55f4c82ac00,ROOT_FAILURE,optimal_inaccurate,,True,False,False,False,NOT_AVAILABLE,125.24966600176413,125.38000000495231,125.38287499774015,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s18_r1_conic,heldout_41018,41018,1,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,48f4ae188484ef3e7c63527fc9875c483e63e57ad85eb37f8740e55f4c82ac00,ROOT_FAILURE,optimal_inaccurate,,False,False,False,False,NOT_AVAILABLE,124.76083300134633,124.87724999664351,124.88008299987996,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s19_r0_factor,heldout_41019,41019,0,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,50cb8bedfbad86c8689cfef8a9881986991dafc28ae9e6860ba4d15905dc6280,ROOT_FAILURE,optimal_inaccurate,,True,False,False,False,NOT_AVAILABLE,298.8113750034245,298.9374169992516,298.9409590009018,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s19_r0_conic,heldout_41019,41019,0,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,50cb8bedfbad86c8689cfef8a9881986991dafc28ae9e6860ba4d15905dc6280,ROOT_FAILURE,optimal_inaccurate,,False,False,False,False,NOT_AVAILABLE,307.6936659999774,307.81137500162004,307.81391599884955,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s19_r1_conic,heldout_41019,41019,1,conic,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,50cb8bedfbad86c8689cfef8a9881986991dafc28ae9e6860ba4d15905dc6280,ROOT_FAILURE,optimal_inaccurate,,False,False,False,False,NOT_AVAILABLE,126.35391700314358,126.47058400034439,126.47358400136,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
B_s19_r1_factor,heldout_41019,41019,1,factor,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,50cb8bedfbad86c8689cfef8a9881986991dafc28ae9e6860ba4d15905dc6280,ROOT_FAILURE,optimal_inaccurate,,True,False,False,False,NOT_AVAILABLE,126.704875001451,126.8318750007893,126.83749999996508,,on_axis_recovery_target,False,False,,,,,,,,,,,,,,,,,,,,,,,,physical planning not accepted
