seed,step,repeat,instance_id,input_sha256,protocol_sha256,source_sha256,conic_run_id,conic_physical_ok,conic_complete_ok,conic_status,conic_timeout,conic_root_status,conic_actual_root_source,conic_factor_iterations,conic_clarabel_iterations_known,conic_factor_fallback,conic_T_physical_return,conic_T_complete_return,conic_T_total,conic_objective_interval_width,conic_recovery_attempted,conic_recovery_success,conic_projected_collision_status,conic_exact_minimum_clearance,conic_workspace_result,conic_derivative_result,conic_T_build,conic_T_root,conic_T_projection,conic_T_recovery,conic_T_physical_cert,conic_T_objective_cert,conic_recovery_amplitude,conic_recovery_direction,conic_exact_objective_interval,conic_trajectory_energy_exact,factor_run_id,factor_physical_ok,factor_complete_ok,factor_status,factor_timeout,factor_root_status,factor_actual_root_source,factor_factor_iterations,factor_clarabel_iterations_known,factor_factor_fallback,factor_T_physical_return,factor_T_complete_return,factor_T_total,factor_objective_interval_width,factor_recovery_attempted,factor_recovery_success,factor_projected_collision_status,factor_exact_minimum_clearance,factor_workspace_result,factor_derivative_result,factor_T_build,factor_T_root,factor_T_projection,factor_T_recovery,factor_T_physical_cert,factor_T_objective_cert,factor_recovery_amplitude,factor_recovery_direction,factor_exact_objective_interval,factor_trajectory_energy_exact,delta_physical_ms,delta_complete_ms
31007,7,0,31007_7,a4698a3c9bcc6d903c99696e047c92046e73ebf267152217229a805e046d5098,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31007_t7_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,32,False,33.04083400144009,66.94579200120643,66.94829199841479,8.843309575446771e-06,False,False,NO_NEGATIVE_WITNESS_FOUND,2371145/9007199254740992,True,True,0.07483400258934125,26.111416998901404,0.283792003756389,2.556833998824004,3.427999996347353,33.33204099908471,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""1778128123668632551625166541716985986729821225319168962142486546622024858291225087657736758237728449442781904100843719272689140520297407996616652848556364665187284441242092130466818329250035644406800939001255125849548787304251328222821673073011028452286736984656861436227750098926836754409182637388372248960370444083"",""110691425407307996957619225839771830266875575976050480879083702243830148683125611455115051222681264018100026813037231393378055623161240445491556776560400676389765680027536434399897803000277063940954598801664001351146391764229678698102309296522038991838016567177231848983717384542302429456120512406190743540511801344""],""ok"":true,""upper"":[""240734291936856248937748593223773616051783585387"",""14986100773412578751112002679219698932018839552""]}","[""65594888931317419570909549119180027307927"",""4083388403051261561560495289181218537472""]",A_r0_s31007_t7_factor,True,True,COMPLETE_SUCCESS,False,stationary,factor,4,0,False,28.759667002304923,69.54820800456218,69.55137500335695,1.6002145274568966e-08,False,False,NO_NEGATIVE_WITNESS_FOUND,-4535/9007199254740992,True,True,0.05504200089490041,5.3157079964876175,0.19854199490509927,5.704125003830995,16.947292002441827,40.22408300079405,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""50713897365938798852218208782441303234382150875837191675618847492979163467068822801906243640100851725891451551292456691532591484453873021899195387013748972640266590242394256951279448316117982388669392826732425991841290958764436805474459542469279384183491818081372408312551416556169114492346373836616601509598240382592177508580484864263952702430037"",""3157022505341161883528246346384936366399171844648141101037768797631300124273040719637009963311835864621638092965733268899109849074563316627972116317295155652392485969287507724353613143573997660334418761544815176424312435992539162424741854705818604630307578586195469868370895761135408026207344437199924317858374736036787581236643255093005731758080""],""ok"":true,""upper"":[""76291742401610594475474820492151623418358014863406527028137629059696598110483"",""4749284910124297077919903681996964970544276714801663759430877469074561957888""]}","[""8199361116112679446315431490249365574589"",""510423550381407695195061911147652317184""]",-4.281166999135166,2.6024160033557564
31007,7,1,31007_7,a4698a3c9bcc6d903c99696e047c92046e73ebf267152217229a805e046d5098,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31007_t7_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,32,False,34.25575000437675,68.89275000139605,68.89520899858326,8.843309575446771e-06,False,False,NO_NEGATIVE_WITNESS_FOUND,2371145/9007199254740992,True,True,0.06275000487221405,26.77554100228008,0.3062920004595071,2.9100420069880784,3.6499170018942095,34.068125001795124,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""1778128123668632551625166541716985986729821225319168962142486546622024858291225087657736758237728449442781904100843719272689140520297407996616652848556364665187284441242092130466818329250035644406800939001255125849548787304251328222821673073011028452286736984656861436227750098926836754409182637388372248960370444083"",""110691425407307996957619225839771830266875575976050480879083702243830148683125611455115051222681264018100026813037231393378055623161240445491556776560400676389765680027536434399897803000277063940954598801664001351146391764229678698102309296522038991838016567177231848983717384542302429456120512406190743540511801344""],""ok"":true,""upper"":[""240734291936856248937748593223773616051783585387"",""14986100773412578751112002679219698932018839552""]}","[""65594888931317419570909549119180027307927"",""4083388403051261561560495289181218537472""]",A_r1_s31007_t7_factor,True,True,COMPLETE_SUCCESS,False,stationary,factor,4,0,False,25.81787500093924,68.05279199761571,68.05520800116938,1.6002145274568966e-08,False,False,NO_NEGATIVE_WITNESS_FOUND,-4535/9007199254740992,True,True,0.06904199835844338,5.2765410000574775,0.20029200095450506,5.894417001400143,13.823417000821792,41.64516699529486,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""50713897365938798852218208782441303234382150875837191675618847492979163467068822801906243640100851725891451551292456691532591484453873021899195387013748972640266590242394256951279448316117982388669392826732425991841290958764436805474459542469279384183491818081372408312551416556169114492346373836616601509598240382592177508580484864263952702430037"",""3157022505341161883528246346384936366399171844648141101037768797631300124273040719637009963311835864621638092965733268899109849074563316627972116317295155652392485969287507724353613143573997660334418761544815176424312435992539162424741854705818604630307578586195469868370895761135408026207344437199924317858374736036787581236643255093005731758080""],""ok"":true,""upper"":[""76291742401610594475474820492151623418358014863406527028137629059696598110483"",""4749284910124297077919903681996964970544276714801663759430877469074561957888""]}","[""8199361116112679446315431490249365574589"",""510423550381407695195061911147652317184""]",-8.437875003437512,-0.8399580037803389
31008,0,0,31008_0,ea404f25e59c4951879f37f172abd2759cd2daf414833c1b9f24722caac7e18b,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31008_t0_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,37,False,95.71370799676515,129.4950829978916,129.4975409982726,4.0845841609741675e-06,False,False,NO_NEGATIVE_WITNESS_FOUND,593427/18014398509481984,True,True,32.46370799752185,55.12408300273819,0.28374999965308234,2.753583998128306,4.526625001744833,33.243582998693455,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""13607121870014184918597994733064577153203200762021836928005702550357640828183945134858132802647825506568528204321697146842315572401607348775186248272725377112972855161242028631462863121968646749508726020772861397694457741337733661672279680522852596408847734325302230113042538779386337164054974157789805582919418260141391"",""849861717070860904595961207515484740348692151044253537962403758005288345383781504495354608116875192673575182246161048057821175598698368030259753231610456116090994330230641089923674999470839091136801757470678054289515099502632115617157317444666749541162807552919047029974115234555198990678043239113645003689953329152000""],""ok"":true,""upper"":[""10237536954835548711661316103738728941059890163067"",""639406966332270026714112114313373821099470487552""]}","[""228826782569217198083891976226114262509067"",""14291859410679415465461733512134264881152""]",A_r0_s31008_t0_factor,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,37,True,140.0777079979889,174.08787499880418,174.09195799700683,4.0845841609741675e-06,False,False,NO_NEGATIVE_WITNESS_FOUND,593427/18014398509481984,True,True,69.11316699552117,62.671125000633765,0.31441600003745407,2.8329589986242354,4.4667089969152585,33.34920800261898,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""13607121870014184918597994733064577153203200762021836928005702550357640828183945134858132802647825506568528204321697146842315572401607348775186248272725377112972855161242028631462863121968646749508726020772861397694457741337733661672279680522852596408847734325302230113042538779386337164054974157789805582919418260141391"",""849861717070860904595961207515484740348692151044253537962403758005288345383781504495354608116875192673575182246161048057821175598698368030259753231610456116090994330230641089923674999470839091136801757470678054289515099502632115617157317444666749541162807552919047029974115234555198990678043239113645003689953329152000""],""ok"":true,""upper"":[""10237536954835548711661316103738728941059890163067"",""639406966332270026714112114313373821099470487552""]}","[""228826782569217198083891976226114262509067"",""14291859410679415465461733512134264881152""]",44.36400000122376,44.592792000912596
31008,0,1,31008_0,ea404f25e59c4951879f37f172abd2759cd2daf414833c1b9f24722caac7e18b,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31008_t0_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,37,False,96.70283300511073,130.88316599896643,130.88620800408535,4.0845841609741675e-06,False,False,NO_NEGATIVE_WITNESS_FOUND,593427/18014398509481984,True,True,33.00204100378323,55.466083002102096,0.30066699400776997,2.7537080022739246,4.582749999826774,33.62008299882291,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""13607121870014184918597994733064577153203200762021836928005702550357640828183945134858132802647825506568528204321697146842315572401607348775186248272725377112972855161242028631462863121968646749508726020772861397694457741337733661672279680522852596408847734325302230113042538779386337164054974157789805582919418260141391"",""849861717070860904595961207515484740348692151044253537962403758005288345383781504495354608116875192673575182246161048057821175598698368030259753231610456116090994330230641089923674999470839091136801757470678054289515099502632115617157317444666749541162807552919047029974115234555198990678043239113645003689953329152000""],""ok"":true,""upper"":[""10237536954835548711661316103738728941059890163067"",""639406966332270026714112114313373821099470487552""]}","[""228826782569217198083891976226114262509067"",""14291859410679415465461733512134264881152""]",A_r1_s31008_t0_factor,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,37,True,110.61191599583253,145.17441600037273,145.17683299345663,4.0845841609741675e-06,False,False,NO_NEGATIVE_WITNESS_FOUND,593427/18014398509481984,True,True,32.96845799923176,69.20525000168709,0.30966600024839863,2.824542003509123,4.656875004002359,33.88758300570771,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""13607121870014184918597994733064577153203200762021836928005702550357640828183945134858132802647825506568528204321697146842315572401607348775186248272725377112972855161242028631462863121968646749508726020772861397694457741337733661672279680522852596408847734325302230113042538779386337164054974157789805582919418260141391"",""849861717070860904595961207515484740348692151044253537962403758005288345383781504495354608116875192673575182246161048057821175598698368030259753231610456116090994330230641089923674999470839091136801757470678054289515099502632115617157317444666749541162807552919047029974115234555198990678043239113645003689953329152000""],""ok"":true,""upper"":[""10237536954835548711661316103738728941059890163067"",""639406966332270026714112114313373821099470487552""]}","[""228826782569217198083891976226114262509067"",""14291859410679415465461733512134264881152""]",13.9090829907218,14.291250001406297
31008,1,0,31008_1,77bd122f90f3c9d1e021efc73989815a5a49a35475acd87c3fd984176760f0ef,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31008_t1_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,28,False,88.53191600064747,122.7524159985478,122.75537499954225,6.063373577062489e-06,True,True,COLLISION_WITNESSED,4988890205715/18014398509481984,True,True,0.08458299998892471,24.216249999881256,0.31870899692876264,60.378375004802365,2.7052090008510277,33.46412500104634,"[""5293682030099664433865699307"",""7764883315719934492685631488""]","{""axis"":1,""sign"":-1}","{""lower"":[""113374126652542769334143159176091712508040524379223604523284427946208937192902658801186403381031635679962413657769130487024066119664126849946179819324085052723747045554357612567784037162328997448837734834166485056289325770068916485918149501772480838568079918303506173163795675851374503319670673204844177901434961"",""7020897856517998415123264166356056948382235618145550714326926066635511552209250674364397593357936349246901656473812886067510799461114603671118364318673744854243741811836087209618824624465254043000401241915265267396971473498211754844404976389489544748497737933738203009384513425719436621559012655199823404728320""],""ok"":true,""upper"":[""495610003744030629449880324894302984773546010581321"",""30691534383948961282277381487041943412774583402496""]}","[""88794294576118704275740435005124989870831143338137045479"",""4945944027506491725008147255344302435110922786390933504""]",A_r0_s31008_t1_factor,True,True,COMPLETE_SUCCESS,False,optimal,conic,5,28,True,97.50879200146301,132.32387499738252,132.32720799715025,6.063373577062489e-06,True,True,COLLISION_WITNESSED,4988890205715/18014398509481984,True,True,0.06991699774516746,32.46087500156136,0.30741700174985453,60.83812499855412,2.7659589977702126,33.69266600202536,"[""5293682030099664433865699307"",""7764883315719934492685631488""]","{""axis"":1,""sign"":-1}","{""lower"":[""113374126652542769334143159176091712508040524379223604523284427946208937192902658801186403381031635679962413657769130487024066119664126849946179819324085052723747045554357612567784037162328997448837734834166485056289325770068916485918149501772480838568079918303506173163795675851374503319670673204844177901434961"",""7020897856517998415123264166356056948382235618145550714326926066635511552209250674364397593357936349246901656473812886067510799461114603671118364318673744854243741811836087209618824624465254043000401241915265267396971473498211754844404976389489544748497737933738203009384513425719436621559012655199823404728320""],""ok"":true,""upper"":[""495610003744030629449880324894302984773546010581321"",""30691534383948961282277381487041943412774583402496""]}","[""88794294576118704275740435005124989870831143338137045479"",""4945944027506491725008147255344302435110922786390933504""]",8.976876000815537,9.571458998834714
31008,1,1,31008_1,77bd122f90f3c9d1e021efc73989815a5a49a35475acd87c3fd984176760f0ef,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31008_t1_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,28,False,89.66095800133189,123.9912919991184,123.99399999412708,6.063373577062489e-06,True,True,COLLISION_WITNESSED,4988890205715/18014398509481984,True,True,0.07791700045345351,23.998541000764817,0.3260000012232922,61.403125000651926,2.8391250016284175,33.57379099907121,"[""5293682030099664433865699307"",""7764883315719934492685631488""]","{""axis"":1,""sign"":-1}","{""lower"":[""113374126652542769334143159176091712508040524379223604523284427946208937192902658801186403381031635679962413657769130487024066119664126849946179819324085052723747045554357612567784037162328997448837734834166485056289325770068916485918149501772480838568079918303506173163795675851374503319670673204844177901434961"",""7020897856517998415123264166356056948382235618145550714326926066635511552209250674364397593357936349246901656473812886067510799461114603671118364318673744854243741811836087209618824624465254043000401241915265267396971473498211754844404976389489544748497737933738203009384513425719436621559012655199823404728320""],""ok"":true,""upper"":[""495610003744030629449880324894302984773546010581321"",""30691534383948961282277381487041943412774583402496""]}","[""88794294576118704275740435005124989870831143338137045479"",""4945944027506491725008147255344302435110922786390933504""]",A_r1_s31008_t1_factor,True,True,COMPLETE_SUCCESS,False,optimal,conic,5,28,True,99.11045800254215,133.86712500505382,133.86958299815888,6.063373577062489e-06,True,True,COLLISION_WITNESSED,4988890205715/18014398509481984,True,True,0.0662079983158037,32.77837500354508,0.323041997035034,62.01158300245879,2.761791998636909,33.68716599652544,"[""5293682030099664433865699307"",""7764883315719934492685631488""]","{""axis"":1,""sign"":-1}","{""lower"":[""113374126652542769334143159176091712508040524379223604523284427946208937192902658801186403381031635679962413657769130487024066119664126849946179819324085052723747045554357612567784037162328997448837734834166485056289325770068916485918149501772480838568079918303506173163795675851374503319670673204844177901434961"",""7020897856517998415123264166356056948382235618145550714326926066635511552209250674364397593357936349246901656473812886067510799461114603671118364318673744854243741811836087209618824624465254043000401241915265267396971473498211754844404976389489544748497737933738203009384513425719436621559012655199823404728320""],""ok"":true,""upper"":[""495610003744030629449880324894302984773546010581321"",""30691534383948961282277381487041943412774583402496""]}","[""88794294576118704275740435005124989870831143338137045479"",""4945944027506491725008147255344302435110922786390933504""]",9.449500001210254,9.87583300593542
31008,2,0,31008_2,4dc3c277185763ac487b224e02b1eaf3de5a9db94a73e5ab95de47fa3af1fdd0,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31008_t2_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,27,False,102.936540999508,136.954000001424,136.95662499958416,2.370292976224184e-05,True,True,COLLISION_WITNESSED,780706729491/18014398509481984,True,True,0.06495800334960222,23.692208000284154,0.31241599936038256,75.1062080016709,2.99220799934119,33.271833999606315,"[""5001731454023066514372353775"",""7764883315719934492685631488""]","{""axis"":1,""sign"":-1}","{""lower"":[""128264753831888471601675640072466647001015519785418212696152437448693969279111255784799837230849525990862481949067711743808871601738193776960406412879025334046744325278304752526659895242776180101137358899958787396559805633676063663633629301131531880571749265913097310771148627026900235442180247425126118959"",""7895618833460810133407032181011779527877046761439674698551750391161954701632307487469356244911865463416495497395110001188793435024362774079102320044425183004762227040738634252451548431133911445534110423585861933998105007662555028538987781482935540432805991786133370474261305023462363671252161240498176000""],""ok"":true,""upper"":[""1947602964919066555834257789721928607991281324961"",""119888806187300630008896021433757591456150716416""]}","[""86473794006434285087925449285200653388679757771271758719"",""4945944027506491725008147255344302435110922786390933504""]",A_r0_s31008_t2_factor,True,True,COMPLETE_SUCCESS,False,stationary,factor,5,0,False,76.25254199956544,114.0288749957108,114.03166699892608,1.587668358014376e-08,True,True,COLLISION_WITNESSED,830236446227/18014398509481984,True,True,0.06629199924645945,6.072624993976206,0.19837499712593853,66.03012500272598,3.0104999968898483,37.02779200102668,"[""5001721820466241536372128625"",""7764883315719934492685631488""]","{""axis"":1,""sign"":-1}","{""lower"":[""958072079411737577471600321467916324146160764948681133636916484310046893976307709013071717854097034020115516731436364226799190232987339721745066184972228594581727891563994191492630357682664036463055257357126437080903402907389914387438153387808255068398391354329556744389916062614145078235739473202647553368488825021455591378102288484085963"",""58976146639657759800150733975595212752550286592314585225357241534121968406496879608675457596432540644157482309047854298378960848762091284150890020973071689491179401667064703610110479869149995346064412630415135911982398435216977207578105140911837359812267959836961851309844837020565697867529784047729818223582322628647167096262560359383040""],""ok"":true,""upper"":[""16583740397977541929668531375912179906273"",""1020847100762815390390123822295304634368""]}","[""28824599333045321245949806964796471867971399618329267093"",""1648648009168830575002715751781434145036974262130311168""]",-26.68399899994256,-22.9251250057132
31008,2,1,31008_2,4dc3c277185763ac487b224e02b1eaf3de5a9db94a73e5ab95de47fa3af1fdd0,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31008_t2_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,27,False,93.59016599773895,127.62845799443312,127.63233299483545,2.370292976224184e-05,True,True,COLLISION_WITNESSED,780706729491/18014398509481984,True,True,0.06441599543904886,23.784791999787558,0.2901659972849302,65.6321670030593,2.984624996315688,33.25420799956191,"[""5001731454023066514372353775"",""7764883315719934492685631488""]","{""axis"":1,""sign"":-1}","{""lower"":[""128264753831888471601675640072466647001015519785418212696152437448693969279111255784799837230849525990862481949067711743808871601738193776960406412879025334046744325278304752526659895242776180101137358899958787396559805633676063663633629301131531880571749265913097310771148627026900235442180247425126118959"",""7895618833460810133407032181011779527877046761439674698551750391161954701632307487469356244911865463416495497395110001188793435024362774079102320044425183004762227040738634252451548431133911445534110423585861933998105007662555028538987781482935540432805991786133370474261305023462363671252161240498176000""],""ok"":true,""upper"":[""1947602964919066555834257789721928607991281324961"",""119888806187300630008896021433757591456150716416""]}","[""86473794006434285087925449285200653388679757771271758719"",""4945944027506491725008147255344302435110922786390933504""]",A_r1_s31008_t2_factor,True,True,COMPLETE_SUCCESS,False,stationary,factor,5,0,False,77.68800000485498,114.82370800513308,114.8263750001206,1.587668358014376e-08,True,True,COLLISION_WITNESSED,830236446227/18014398509481984,True,True,0.0677920033922419,6.164833001093939,0.200250004127156,67.34233399765799,3.0568330039386638,36.38183300063247,"[""5001721820466241536372128625"",""7764883315719934492685631488""]","{""axis"":1,""sign"":-1}","{""lower"":[""958072079411737577471600321467916324146160764948681133636916484310046893976307709013071717854097034020115516731436364226799190232987339721745066184972228594581727891563994191492630357682664036463055257357126437080903402907389914387438153387808255068398391354329556744389916062614145078235739473202647553368488825021455591378102288484085963"",""58976146639657759800150733975595212752550286592314585225357241534121968406496879608675457596432540644157482309047854298378960848762091284150890020973071689491179401667064703610110479869149995346064412630415135911982398435216977207578105140911837359812267959836961851309844837020565697867529784047729818223582322628647167096262560359383040""],""ok"":true,""upper"":[""16583740397977541929668531375912179906273"",""1020847100762815390390123822295304634368""]}","[""28824599333045321245949806964796471867971399618329267093"",""1648648009168830575002715751781434145036974262130311168""]",-15.902165992883965,-12.804749989300035
31008,3,0,31008_3,db88b14ebb50a80e087acc5f8d38505380cab34d8d4d134f3505ca962b7642df,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r0_s31008_t3_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,30,False,90.84916600113502,124.95579099777387,124.95850000414066,2.5521413510330766e-05,True,True,COLLISION_WITNESSED,986929516051/18014398509481984,True,True,0.06179100455483422,25.901417000568472,0.3363330033607781,60.93683300423436,2.8198750005685724,33.349624995025806,"[""682307938362747184678373211"",""970610414464991811585703936""]","{""axis"":1,""sign"":-1}","{""lower"":[""2291546862543194624117203458624399644298988817402826717221853420532019516549602472595459897178086937504290033561290805791712137300758341747461503651892748646658500922937006571660956057158228074777878715531670033048448267517443227001998648316444942028270551436783618323532109213620437064037595874795556223791"",""141322670478624247076391076969673052027155844746483254139668112789998546848141389859332084297629811640421741660179089660278931847678224568711585183561085138620046070488920944393541564923878955767943116794402995761726891267708485408498903619136675153793053440782052521508678776298351485666302356059492188160""],""ok"":true,""upper"":[""485999962269997217706462808704557860719481804249"",""29972201546825157502224005358439397864037679104""]}","[""1331424441410174988375720350527928537440775762199363911"",""77280375429788933203252300864754725548608168537358336""]",A_r0_s31008_t3_factor,True,True,COMPLETE_SUCCESS,False,stationary,factor,9,0,False,18.13475000381004,49.71308300446253,49.717583002347965,1.5178293125887965e-08,False,False,NO_NEGATIVE_WITNESS_FOUND,191263/36028797018963968,True,True,0.06275000487221405,9.635833004722372,0.20429200230864808,2.747833001194522,4.932582996843848,30.989083999884315,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""17354797151016639617423407952616566012504661816559037721086840279239954641784601259301707492930693012718877464162242922069574681008130362595227649078638317513297174823876956499985818911097586298072628410145147953737948073526911214331041848068698554054442075489857001155754555863850570877941576267352715323245753192541481980238815500328500577"",""1070291191983960158500264753825384475702669127212642925083924419963095780094241309812102117632031257017565701071683065901084116102055124242301661236711663435142976878219397719452932679281574752691126840131923679942214537790961295524467042078269585499697510269448952751079438307610644465277940942599796113586598762811601293588694591539773440""],""ok"":true,""upper"":[""10124999205769829896629266415109191247899133303"",""624420865558857447963000111634154122167451648""]}","[""1853942725665862407794438725575007757292631"",""114334875285435323723693868097074119049216""]",-72.71441599732498,-75.24270799331134
31008,3,1,31008_3,db88b14ebb50a80e087acc5f8d38505380cab34d8d4d134f3505ca962b7642df,fdd937a50ec8c4a28c62f2b1ec78ba15e46c7a39d0a01c699522bffc62cd1f36,39c75ee513e4a6561ba26d5df93519b85af6c42334b4156a9f8301ebc5e3b0b2,A_r1_s31008_t3_conic,True,True,COMPLETE_SUCCESS,False,optimal,conic,0,30,False,90.7266670037643,125.25904199719662,125.26220900326734,2.5521413510330766e-05,True,True,COLLISION_WITNESSED,986929516051/18014398509481984,True,True,0.06083399784984067,25.75983299902873,0.291000003926456,60.7875419955235,2.982332996907644,33.74329199868953,"[""682307938362747184678373211"",""970610414464991811585703936""]","{""axis"":1,""sign"":-1}","{""lower"":[""2291546862543194624117203458624399644298988817402826717221853420532019516549602472595459897178086937504290033561290805791712137300758341747461503651892748646658500922937006571660956057158228074777878715531670033048448267517443227001998648316444942028270551436783618323532109213620437064037595874795556223791"",""141322670478624247076391076969673052027155844746483254139668112789998546848141389859332084297629811640421741660179089660278931847678224568711585183561085138620046070488920944393541564923878955767943116794402995761726891267708485408498903619136675153793053440782052521508678776298351485666302356059492188160""],""ok"":true,""upper"":[""485999962269997217706462808704557860719481804249"",""29972201546825157502224005358439397864037679104""]}","[""1331424441410174988375720350527928537440775762199363911"",""77280375429788933203252300864754725548608168537358336""]",A_r1_s31008_t3_factor,True,True,COMPLETE_SUCCESS,False,stationary,factor,9,0,False,18.7495830032276,50.998666003579274,51.00166600459488,1.5178293125887965e-08,False,False,NO_NEGATIVE_WITNESS_FOUND,191263/36028797018963968,True,True,0.0622080042376183,10.091167001519352,0.19491700368234888,2.685874998860527,5.152166006155312,31.657625004299916,"[""0"",""1""]","{""axis"":null,""sign"":null}","{""lower"":[""17354797151016639617423407952616566012504661816559037721086840279239954641784601259301707492930693012718877464162242922069574681008130362595227649078638317513297174823876956499985818911097586298072628410145147953737948073526911214331041848068698554054442075489857001155754555863850570877941576267352715323245753192541481980238815500328500577"",""1070291191983960158500264753825384475702669127212642925083924419963095780094241309812102117632031257017565701071683065901084116102055124242301661236711663435142976878219397719452932679281574752691126840131923679942214537790961295524467042078269585499697510269448952751079438307610644465277940942599796113586598762811601293588694591539773440""],""ok"":true,""upper"":[""10124999205769829896629266415109191247899133303"",""624420865558857447963000111634154122167451648""]}","[""1853942725665862407794438725575007757292631"",""114334875285435323723693868097074119049216""]",-71.9770840005367,-74.26037599361734
